Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Player_href,Weight,College,Height
2018-19,24,TOT,NBA,PF,81,41,2023,5.4,12.4,0.437,2.1,5.7,0.365,3.3,6.6,0.499,2.3,2.7,0.88,2.2,5.9,8.1,2.3,0.8,0.2,1.7,3.2,15.3,Dario Šarić,/players/s/saricda01.html,225,None,82
2019-20,25,PHO,NBA,PF,66,51,1632,5.6,11.9,0.476,1.9,5.2,0.357,3.8,6.7,0.568,2.4,2.8,0.844,2.2,6.8,9,2.7,0.8,0.4,1.9,3.4,15.5,Dario Šarić,/players/s/saricda01.html,225,None,82
2020-21,26,PHO,NBA,C,50,4,871,6.3,14.1,0.447,1.9,5.6,0.348,4.4,8.6,0.512,3.5,4.1,0.848,1.9,6,7.9,2.7,1.2,0.2,2.4,3.9,18.1,Dario Šarić,/players/s/saricda01.html,225,None,82
2016-17,25,WAS,NBA,SG,57,3,719,3.1,7.4,0.415,0.5,1.9,0.243,2.6,5.5,0.473,1.2,1.7,0.697,1.3,2.9,4.2,4.6,1.3,0.3,1.9,3,7.7,Tomáš Satoranský,/players/s/satorto01.html,210,None,79
2017-18,26,WAS,NBA,SG,73,30,1643,4.4,8.4,0.523,1,2.2,0.465,3.4,6.2,0.544,1.6,2.1,0.781,1.6,3.5,5.1,6.3,1.1,0.3,1.8,2.9,11.5,Tomáš Satoranský,/players/s/satorto01.html,210,None,79
2018-19,27,WAS,NBA,PG,80,54,2164,4.3,8.8,0.485,1.1,2.7,0.395,3.2,6.1,0.524,2.2,2.7,0.819,1.4,3.3,4.6,6.6,1.4,0.2,2,2.9,11.8,Tomáš Satoranský,/players/s/satorto01.html,210,None,79
2019-20,28,CHI,NBA,SG,65,64,1878,4.5,10.6,0.43,1.2,3.8,0.322,3.3,6.7,0.491,2,2.3,0.876,1.5,3.4,4.9,6.8,1.5,0.1,2.5,2.6,12.3,Tomáš Satoranský,/players/s/satorto01.html,210,None,79
2020-21,29,CHI,NBA,SG,58,18,1307,4.7,9.1,0.514,1.2,3.3,0.356,3.5,5.8,0.602,1.8,2.2,0.848,0.8,3.1,3.9,7.5,1.1,0.4,2.6,2.5,12.3,Tomáš Satoranský,/players/s/satorto01.html,210,None,79
2019-20,22,WAS,NBA,PF,33,2,368,3.4,9,0.38,1.9,6,0.311,1.6,3,0.516,1,1.5,0.667,0.7,3.9,4.6,1.5,0.8,0.4,0.7,4.9,9.7,Admiral Schofield,/players/s/schofad01.html,241,Tennessee,77
2016-17,23,ATL,NBA,PG,79,78,2485,7.9,17.6,0.451,1.4,4.3,0.34,6.5,13.3,0.487,3.2,3.7,0.855,0.6,3,3.6,7.2,1.1,0.2,3.7,2.2,20.5,Dennis Schröder,/players/s/schrode01.html,172,None,75
2017-18,24,ATL,NBA,PG,67,67,2078,8.7,19.9,0.436,1.3,4.5,0.29,7.3,15.3,0.48,3.9,4.6,0.849,0.8,2.8,3.6,7.2,1.2,0.1,3.2,2.5,22.5,Dennis Schröder,/players/s/schrode01.html,172,None,75
2018-19,25,OKC,NBA,PG,79,14,2314,7.1,17.2,0.414,1.9,5.7,0.341,5.2,11.5,0.45,2.9,3.5,0.819,0.6,3.8,4.4,5,1,0.2,2.7,2.9,19,Dennis Schröder,/players/s/schrode01.html,172,None,75
2019-20,26,OKC,NBA,PG,65,2,1999,8.2,17.4,0.469,2.3,5.9,0.385,5.9,11.5,0.513,3.6,4.3,0.839,0.3,3.9,4.3,4.7,0.8,0.3,3,2.6,22.1,Dennis Schröder,/players/s/schrode01.html,172,None,75
2020-21,27,LAL,NBA,SG,61,61,1956,6.1,14,0.437,1.3,3.9,0.335,4.8,10.1,0.476,3.8,4.5,0.848,0.6,3.3,3.9,6.5,1.3,0.2,3,2.9,17.3,Dennis Schröder,/players/s/schrode01.html,172,None,75
2016-17,36,BRK,NBA,PF,36,1,461,5.5,11.8,0.47,1.3,3.9,0.34,4.2,7.9,0.535,2,2.9,0.676,4,6.9,10.9,2.9,1.1,0.3,2.7,4.9,14.4,Luis Scola,/players/s/scolalu01.html,240,None,81
2016-17,28,ATL,NBA,PF,18,0,195,3.1,10.9,0.288,0.7,5,0.148,2.4,5.9,0.406,1.3,1.5,0.875,1.8,5,6.8,3.1,0.7,0.6,1.5,2.2,8.3,Mike Scott,/players/s/scottmi01.html,237,Virginia,79
2017-18,29,WAS,NBA,PF,76,1,1406,7.1,13.4,0.527,1.7,4.2,0.405,5.4,9.2,0.582,1.3,1.9,0.658,1.3,5,6.3,2,0.6,0.3,2,3.8,17.1,Mike Scott,/players/s/scottmi01.html,237,Virginia,79
2018-19,30,TOT,NBA,PF,79,3,1395,4.3,10.8,0.4,2.6,6.5,0.401,1.7,4.3,0.399,0.6,0.9,0.667,1.1,6,7.1,1.7,0.7,0.3,1.1,4,11.8,Mike Scott,/players/s/scottmi01.html,237,Virginia,79
2019-20,31,PHI,NBA,PF,68,11,1207,4.4,10.4,0.426,2.4,6.5,0.369,2.1,4,0.519,0.9,1.1,0.811,1.9,5.5,7.4,1.7,0.6,0.1,0.8,2.9,12.2,Mike Scott,/players/s/scottmi01.html,237,Virginia,79
2020-21,32,PHI,NBA,PF,51,12,852,3.2,8.9,0.36,2.2,6.5,0.342,1,2.4,0.411,0.3,0.5,0.667,0.5,4.6,5.1,1.7,1,0.6,0.8,3,9,Mike Scott,/players/s/scottmi01.html,237,Virginia,79
2020-21,20,LAC,NBA,SG,4,1,84,6,15.4,0.389,0.9,3.9,0.222,5.1,11.6,0.444,2.1,2.1,1,0.9,5.1,6,0.4,1.7,0,3,2.1,15,Jay Scrubb,/players/s/scrubja01.html,220,John A. Logan College,77
2016-17,32,ATL,NBA,SF,62,42,1596,3.9,8.9,0.441,0.9,2.7,0.342,3,6.2,0.484,1.2,1.7,0.733,1.2,4.9,6.1,2.4,2.2,0.7,1.3,2.2,10,Thabo Sefolosha,/players/s/sefolth01.html,215,None,78
2017-18,33,UTA,NBA,SF,38,6,806,5.3,10.7,0.492,1.4,3.8,0.381,3.8,7,0.551,2,2.4,0.815,1.3,5.9,7.2,1.5,2.3,0.5,1.3,2.6,13.9,Thabo Sefolosha,/players/s/sefolth01.html,215,None,78
2018-19,34,UTA,NBA,SF,50,2,609,4.2,8.8,0.477,2,4.6,0.436,2.2,4.2,0.521,0.8,1.3,0.636,0.5,6.8,7.3,1.6,2.5,0.3,1.5,2.4,11.2,Thabo Sefolosha,/players/s/sefolth01.html,215,None,78
2019-20,35,HOU,NBA,PF,41,0,436,3.1,7.5,0.407,1.2,4.5,0.278,1.8,3.1,0.595,0.2,0.7,0.375,1.7,5.9,7.7,2.1,2,1,1.2,3.6,7.6,Thabo Sefolosha,/players/s/sefolth01.html,215,None,78
2016-17,22,TOT,NBA,SG,14,5,236,3.8,8.8,0.431,1.1,4.3,0.25,2.7,4.6,0.6,2.1,3.4,0.636,0.2,2.3,2.4,2,0.9,0.2,1.8,2.7,10.8,Wayne Selden,/players/s/seldewa01.html,230,Kansas,77
2017-18,23,MEM,NBA,SG,35,9,692,6,14,0.431,2.5,6.3,0.402,3.5,7.6,0.456,2.3,3.1,0.746,0.8,2.1,2.9,3.4,0.9,0.3,2.8,3.1,16.9,Wayne Selden,/players/s/seldewa01.html,230,Kansas,77
2018-19,24,TOT,NBA,SG,75,13,1439,4.9,12.1,0.406,1.4,4.4,0.316,3.5,7.7,0.456,1.7,2.3,0.728,0.9,3.6,4.5,2.7,0.8,0.3,2,3.3,12.9,Wayne Selden,/players/s/seldewa01.html,230,Kansas,77
2016-17,27,IND,NBA,PF,49,3,559,7,12.8,0.551,0,0.1,0,7,12.6,0.556,0.9,1.4,0.636,2.6,6.5,9.1,1.5,0.5,1.3,1.9,4.3,14.9,Kevin Séraphin,/players/s/serapke01.html,285,None,81
2016-17,30,CHO,NBA,PG,50,1,811,4.4,11.7,0.38,0.9,2.8,0.339,3.5,8.9,0.393,4,5.2,0.771,0.5,2.8,3.2,5.7,1.2,0.1,2,1.9,13.8,Ramon Sessions,/players/s/sessira01.html,190,Nevada,75
2017-18,31,TOT,NBA,PG,28,3,392,3.9,10.7,0.359,0.7,2.4,0.308,3.1,8.4,0.374,4,5.2,0.772,0.6,2.9,3.5,7.1,1.3,0.2,2.8,2.7,12.5,Ramon Sessions,/players/s/sessira01.html,190,Nevada,75
2018-19,20,CLE,NBA,PG,82,72,2605,7.2,16.7,0.43,1.6,4.1,0.402,5.5,12.6,0.44,3,3.5,0.839,0.8,2.5,3.3,3.4,0.6,0.1,2.6,2.6,18.9,Collin Sexton,/players/s/sextoco01.html,190,Alabama,73
2019-20,21,CLE,NBA,PG,65,65,2143,8.6,18.2,0.472,1.6,4.3,0.38,7,14,0.501,3.8,4.5,0.846,1,2.4,3.4,3.2,1.1,0.1,2.7,2.4,22.7,Collin Sexton,/players/s/sextoco01.html,190,Alabama,73
2020-21,22,CLE,NBA,SG,60,60,2115,8.9,18.8,0.475,1.7,4.5,0.371,7.3,14.3,0.508,5.3,6.5,0.815,1,2.2,3.2,4.5,1.1,0.2,2.8,2.7,24.9,Collin Sexton,/players/s/sextoco01.html,190,Alabama,73
2018-19,21,TOT,NBA,SG,79,27,1802,4.8,11.1,0.431,3.3,7.9,0.422,1.5,3.2,0.453,1.5,1.9,0.806,0.4,2.3,2.7,2.3,0.7,0.2,0.9,3.1,14.4,Landry Shamet,/players/s/shamela01.html,190,Wichita State,76
2019-20,22,LAC,NBA,SG,53,30,1452,3.9,9.7,0.404,2.8,7.3,0.375,1.2,2.4,0.495,1.6,1.9,0.855,0.1,2.3,2.5,2.5,0.5,0.2,1,3.5,12.2,Landry Shamet,/players/s/shamela01.html,190,Wichita State,76
2020-21,23,BRK,NBA,SG,61,12,1403,4.8,11.7,0.408,3.3,8.5,0.387,1.5,3.2,0.463,1.7,2,0.846,0.3,2.6,2.9,2.5,0.8,0.3,1.2,2.4,14.5,Landry Shamet,/players/s/shamela01.html,190,Wichita State,76
2019-20,24,PHI,NBA,SG,4,0,28,3.9,15.4,0.25,2.6,7.7,0.333,1.3,7.7,0.167,3.9,5.1,0.75,1.3,7.7,9,1.3,0,1.3,3.9,5.1,14.1,Marial Shayok,/players/s/shayoma01.html,198,Iowa State,77
2016-17,26,CLE,NBA,SG,76,31,1937,3.7,9.1,0.411,1.7,4.9,0.36,2,4.2,0.469,1.3,1.7,0.789,0.7,3.3,4.1,2,1.2,0.5,1.4,2.8,10.5,Iman Shumpert,/players/s/shumpim01.html,215,Georgia Tech,77
2017-18,27,CLE,NBA,SG,14,6,276,2.9,7.6,0.379,0.9,3.4,0.269,2,4.2,0.469,1.4,2,0.733,0.9,4.4,5.3,2.2,1.2,0.5,2.1,2.9,8.1,Iman Shumpert,/players/s/shumpim01.html,215,Georgia Tech,77
2018-19,28,TOT,NBA,SG,62,41,1481,4.1,10.8,0.374,2.3,6.6,0.348,1.8,4.2,0.416,0.9,1.1,0.8,0.7,3.8,4.4,2.7,1.4,0.6,1.2,3.1,11.3,Iman Shumpert,/players/s/shumpim01.html,215,Georgia Tech,77
2019-20,29,BRK,NBA,SF,13,0,241,3.1,9.6,0.328,1.2,4.9,0.242,1.9,4.6,0.419,0.6,1,0.571,1.3,3.7,5.1,1.8,1.8,0.3,1.5,3.1,8.1,Iman Shumpert,/players/s/shumpim01.html,215,Georgia Tech,77
2020-21,30,BRK,NBA,SG,2,0,11,3.3,13.1,0.25,0,9.8,0,3.3,3.3,1,0,0,0,3.3,0,3.3,0,3.3,0,3.3,0,6.5,Iman Shumpert,/players/s/shumpim01.html,215,Georgia Tech,77
2016-17,22,TOR,NBA,PF,55,38,859,4.3,8.6,0.502,0,0.3,0.143,4.3,8.3,0.515,0.9,1.3,0.688,2.7,5.1,7.8,0.7,1.1,1.9,1.4,4.6,9.6,Pascal Siakam,/players/s/siakapa01.html,230,New Mexico State,81
2017-18,23,TOR,NBA,PF,81,5,1679,5.4,10.7,0.508,0.6,2.8,0.22,4.8,7.8,0.612,1.2,1.9,0.621,1.7,6.1,7.8,3.4,1.3,0.9,1.4,3.6,12.6,Pascal Siakam,/players/s/siakapa01.html,230,New Mexico State,81
2018-19,24,TOR,NBA,PF,80,79,2548,7.3,13.4,0.549,1.1,3,0.369,6.2,10.3,0.602,3.3,4.3,0.785,1.8,6,7.8,3.5,1,0.7,2.2,3.4,19.1,Pascal Siakam,/players/s/siakapa01.html,230,New Mexico State,81
2019-20,25,TOR,NBA,PF,60,60,2110,8.5,18.8,0.453,2.2,6.2,0.359,6.3,12.6,0.499,4.1,5.2,0.792,1.1,6.4,7.5,3.5,1,0.9,2.5,2.9,23.4,Pascal Siakam,/players/s/siakapa01.html,230,New Mexico State,81
2020-21,26,TOR,NBA,PF,56,56,2006,7.8,17.2,0.455,1.3,4.4,0.297,6.5,12.8,0.509,4.5,5.4,0.827,1.7,5.6,7.3,4.5,1.1,0.7,2.3,3.1,21.5,Pascal Siakam,/players/s/siakapa01.html,230,New Mexico State,81
2018-19,26,ATL,NBA,SG,1,0,4,9,9,1,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,Jordan Sibert,/players/s/siberjo01.html,187,Dayton,76
2017-18,30,BOS,NBA,SG,2,0,7,0,15.4,0,0,10.3,0,0,5.1,0,0,0,0,5.1,5.1,10.3,0,5.1,0,0,5.1,0,Xavier Silas,/players/s/silasxa01.html,205,Northern Illinois,77
2019-20,23,MIA,NBA,PF,44,0,346,5,8.1,0.615,0,0.3,0,5,7.8,0.64,3.8,5.7,0.673,6.2,6.9,13.1,2.4,0.9,2.2,3.3,8.8,13.8,Chris Silva,/players/s/silvach01.html,234,South Carolina,80
2020-21,24,TOT,NBA,PF,15,0,92,3.9,6.3,0.625,0.4,0.4,1,3.5,5.9,0.6,4.3,5.9,0.733,2.7,7.8,10.6,2.3,0.4,2.3,3.9,9.4,12.5,Chris Silva,/players/s/silvach01.html,234,South Carolina,80
2017-18,21,PHI,NBA,PG,81,81,2732,7.2,13.2,0.545,0,0.1,0,7.2,13,0.551,2.5,4.5,0.56,1.9,6.8,8.7,8.7,1.8,0.9,3.7,2.8,16.9,Ben Simmons,/players/s/simmobe01.html,240,LSU,83
2018-19,22,PHI,NBA,PG,79,79,2700,7.2,12.8,0.563,0,0.1,0,7.2,12.7,0.566,3.4,5.7,0.6,2.3,7,9.3,8.1,1.5,0.8,3.7,2.8,17.8,Ben Simmons,/players/s/simmobe01.html,240,LSU,83
2019-20,23,PHI,NBA,PG,57,57,2017,6.7,11.5,0.58,0,0.1,0.286,6.7,11.4,0.583,3.3,5.3,0.621,2,5.9,7.9,8.1,2.1,0.6,3.6,3.3,16.7,Ben Simmons,/players/s/simmobe01.html,240,LSU,83
2020-21,24,PHI,NBA,PG,58,58,1877,6.2,11.2,0.557,0.1,0.2,0.3,6.2,11,0.562,3.4,5.5,0.613,1.8,6.2,8,7.7,1.8,0.7,3.3,3.3,15.9,Ben Simmons,/players/s/simmobe01.html,240,LSU,83
2016-17,27,SAS,NBA,SG,78,8,1392,4.6,10.9,0.42,0.8,2.6,0.294,3.8,8.2,0.461,2.6,3.4,0.75,0.5,3.6,4.1,3.3,1.2,0.6,2,3.8,12.5,Jonathon Simmons,/players/s/simmojo02.html,195,Houston,78
2017-18,28,ORL,NBA,SG,69,50,2029,6.3,13.5,0.465,1.2,3.6,0.338,5.1,9.9,0.512,3.3,4.3,0.768,1.1,3.2,4.2,3,1,0.3,2.6,3.1,17.1,Jonathon Simmons,/players/s/simmojo02.html,195,Houston,78
2018-19,29,TOT,NBA,"SF,SG",56,9,1064,4.5,11.8,0.38,0.9,3.5,0.269,3.6,8.3,0.427,2.4,3.3,0.742,0.9,3.3,4.3,4.3,1,0.5,2.3,3,12.4,Jonathon Simmons,/players/s/simmojo02.html,195,Houston,78
2017-18,20,MEM,NBA,PG,32,12,643,4.5,10.6,0.423,0.6,2.2,0.282,3.9,8.4,0.46,1.4,1.4,1,0.8,2,2.8,3.8,1,0.3,2.5,3.4,11,Kobi Simmons,/players/s/simmoko01.html,166,Arizona,77
2018-19,21,CLE,NBA,PG,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kobi Simmons,/players/s/simmoko01.html,166,Arizona,77
2018-19,19,POR,NBA,SG,20,1,141,7.1,16.1,0.444,2.6,7.4,0.345,4.6,8.7,0.529,2.3,4.1,0.563,0.8,2.6,3.3,3.3,0.3,0,2.8,2.3,19.1,Anfernee Simons,/players/s/simonan01.html,181,None,75
2019-20,20,POR,NBA,SG,70,4,1449,5.3,13.3,0.399,1.9,5.6,0.332,3.5,7.7,0.448,1.9,2.3,0.826,0.6,3.2,3.8,2.4,0.6,0.2,1.5,3.4,14.4,Anfernee Simons,/players/s/simonan01.html,181,None,75
2020-21,21,POR,NBA,SG,64,0,1104,5.5,13.1,0.419,3.9,9.2,0.426,1.6,3.9,0.403,1.5,1.9,0.807,0.5,4.1,4.6,2.9,0.6,0.3,1.4,3.1,16.4,Anfernee Simons,/players/s/simonan01.html,181,None,75
2016-17,28,OKC,NBA,SF,32,2,385,3.2,7.8,0.41,0.7,3.5,0.189,2.5,4.3,0.587,1.2,1.6,0.765,0.7,3.7,4.5,0.8,0.7,0.5,1,2.7,8.2,Kyle Singler,/players/s/singlky01.html,228,Duke,80
2017-18,29,OKC,NBA,SF,12,0,59,4.3,12.8,0.333,1.2,3.1,0.4,3.1,9.8,0.313,4.3,7.9,0.538,0.6,5.5,6.1,1.2,0.6,0,1.8,2.4,14,Kyle Singler,/players/s/singlky01.html,228,Duke,80
2020-21,20,DET,NBA,SG,20,0,133,3.8,10.8,0.35,2.7,7.6,0.357,1.1,3.2,0.333,0.8,1.6,0.5,0,7.8,7.8,1.4,0.5,0,1.4,2.4,11.1,Deividas Sirvydis,/players/s/sirvyde01.html,190,None,80
2019-20,19,GSW,NBA,C,14,0,139,5.2,10.4,0.5,0.8,3.4,0.231,4.4,7,0.63,4.1,4.9,0.842,2.6,4.4,7,3.4,0.8,1,2.8,3.6,15.3,Alen Smailagić,/players/s/smailal01.html,215,None,82
2020-21,20,GSW,NBA,PF,15,1,84,4.7,11.6,0.407,1.7,4.3,0.4,3,7.3,0.412,0.9,2.6,0.333,2.6,4.3,6.9,1.7,1.3,2.1,2.1,4.7,12,Alen Smailagić,/players/s/smailal01.html,215,None,82
2016-17,22,BOS,NBA,SG,79,24,2399,4,11.2,0.359,1.4,5,0.283,2.6,6.3,0.42,3,3.8,0.812,1.2,3.4,4.6,5.5,1.9,0.5,2.4,2.9,12.5,Marcus Smart,/players/s/smartma01.html,220,Oklahoma State,75
2017-18,23,BOS,NBA,SG,54,11,1614,4.2,11.5,0.367,1.7,5.6,0.301,2.5,5.9,0.429,2.2,3,0.729,1,3.3,4.2,5.8,1.6,0.5,2.9,3,12.3,Marcus Smart,/players/s/smartma01.html,220,Oklahoma State,75
2018-19,24,BOS,NBA,SG,80,60,2200,3.9,9.3,0.422,2.1,5.7,0.364,1.8,3.6,0.511,1.7,2.1,0.806,0.9,2.9,3.8,5.3,2.3,0.5,2,3.3,11.6,Marcus Smart,/players/s/smartma01.html,220,Oklahoma State,75
2019-20,25,BOS,NBA,SG,60,40,1919,4.8,12.8,0.375,2.6,7.4,0.347,2.2,5.4,0.415,2.4,2.9,0.836,0.8,3.4,4.2,5.5,1.9,0.5,1.9,3,14.6,Marcus Smart,/players/s/smartma01.html,220,Oklahoma State,75
2020-21,26,BOS,NBA,PG,48,45,1581,4.6,11.6,0.398,2.1,6.4,0.33,2.5,5.2,0.482,2.9,3.7,0.79,0.8,3,3.8,6.2,1.6,0.5,2.2,2.9,14.3,Marcus Smart,/players/s/smartma01.html,220,Oklahoma State,75
2017-18,20,DAL,NBA,PG,69,69,2049,7.1,18,0.395,1.9,6,0.313,5.2,12,0.435,2.4,3.4,0.694,0.9,3.7,4.6,6.3,1.2,0.3,3.4,2.7,18.4,Dennis Smith Jr.,/players/s/smithde03.html,205,NC State,74
2018-19,21,TOT,NBA,PG,53,50,1508,6.6,15.5,0.428,1.6,5,0.322,5,10.6,0.477,2.4,3.7,0.635,0.8,2.9,3.7,6,1.6,0.5,3.7,3.1,17.2,Dennis Smith Jr.,/players/s/smithde03.html,205,NC State,74
2019-20,22,NYK,NBA,PG,34,3,537,4.8,14.1,0.341,1.1,3.6,0.296,3.8,10.5,0.357,1.8,3.6,0.509,1.4,3.8,5.2,6.6,1.9,0.5,3.9,4.4,12.5,Dennis Smith Jr.,/players/s/smithde03.html,205,NC State,74
2020-21,23,TOT,NBA,PG,23,9,420,5,12.4,0.4,1.6,5,0.328,3.3,7.5,0.448,1.6,2.2,0.731,1,3.7,4.7,6.6,2,1.2,2.2,3.2,13.2,Dennis Smith Jr.,/players/s/smithde03.html,205,NC State,74
2016-17,28,DET,NBA,PG,81,32,1955,6.1,13.8,0.439,0.5,1.9,0.267,5.5,11.9,0.467,1.3,1.9,0.706,0.4,3.9,4.3,7.7,1.1,0.6,2.1,2.3,14,Ish Smith,/players/s/smithis01.html,175,Wake Forest,72
2017-18,29,DET,NBA,PG,82,35,2043,6.9,14.1,0.486,0.6,1.8,0.347,6.2,12.3,0.506,1.4,2,0.698,0.5,3.5,3.9,6.3,1.1,0.4,1.9,2.5,15.8,Ish Smith,/players/s/smithis01.html,175,Wake Forest,72
2018-19,30,DET,NBA,PG,56,0,1251,5.9,14.1,0.419,1.3,3.9,0.326,4.6,10.2,0.455,1.4,1.8,0.758,0.7,3.5,4.2,5.8,0.8,0.3,1.8,3.1,14.4,Ish Smith,/players/s/smithis01.html,175,Wake Forest,72
2019-20,31,WAS,NBA,PG,68,23,1787,6.2,13.9,0.447,1.2,3.4,0.367,5,10.5,0.473,1.2,1.7,0.721,0.6,3.8,4.4,6.7,1.2,0.6,1.9,2.1,14.9,Ish Smith,/players/s/smithis01.html,175,Wake Forest,72
2020-21,32,WAS,NBA,PG,44,1,924,5,11.6,0.434,0.7,1.9,0.367,4.3,9.7,0.448,0.7,1.3,0.576,0.9,5,5.8,6.7,1.2,0.5,1.6,2.4,11.5,Ish Smith,/players/s/smithis01.html,175,Wake Forest,72
2016-17,31,CLE,NBA,SG,41,35,1187,3.7,10.8,0.346,2.9,8.2,0.351,0.8,2.6,0.329,0.3,0.5,0.667,0.5,2.9,3.4,1.9,1.2,0.3,0.8,2.3,10.6,J.R. Smith,/players/s/smithjr01.html,225,None,78
2017-18,32,CLE,NBA,SG,80,61,2244,3.9,9.5,0.403,2.3,6.1,0.375,1.6,3.4,0.453,0.6,0.9,0.696,0.5,3.3,3.8,2.3,1.1,0.2,1.3,2.6,10.6,J.R. Smith,/players/s/smithjr01.html,225,None,78
2018-19,33,CLE,NBA,SG,11,4,222,4.4,12.8,0.342,1.9,6.3,0.308,2.4,6.5,0.375,1.3,1.6,0.8,0,2.9,2.9,3.4,1.8,0.5,1.8,3.1,12,J.R. Smith,/players/s/smithjr01.html,225,None,78
2019-20,34,LAL,NBA,SG,6,0,79,3.2,10,0.318,0.5,5,0.091,2.7,5,0.545,0.9,0.9,1,0,2.3,2.3,1.4,0.5,0,1.8,2.3,7.7,J.R. Smith,/players/s/smithjr01.html,225,None,78
2020-21,20,PHO,NBA,PF,27,1,156,5.1,11.5,0.44,0.9,3.9,0.235,4.2,7.6,0.545,1.2,1.6,0.714,1.6,6.9,8.5,0.9,0.2,1.2,1.6,3.7,12.2,Jalen Smith,/players/s/smithja04.html,215,Maryland,82
2016-17,30,WAS,NBA,C,74,3,1068,5.9,11.1,0.529,1.2,2.6,0.474,4.6,8.5,0.546,1.2,1.7,0.686,2.2,6.5,8.7,1.2,0.7,1.8,2,5.7,14.2,Jason Smith,/players/s/smithja02.html,240,Colorado State,84
2017-18,31,WAS,NBA,C,33,2,285,5.7,14.5,0.391,0.5,4,0.125,5.2,10.5,0.494,2.4,2.7,0.905,2.3,4.4,6.7,1.8,0.4,1.6,2,5.6,14.3,Jason Smith,/players/s/smithja02.html,240,Colorado State,84
2018-19,32,TOT,NBA,"C,PF",20,1,190,4,11.2,0.356,1.7,4.9,0.346,2.3,6.3,0.364,2.7,3,0.875,3,6.8,9.9,2.7,0.6,1.3,2.5,5.7,12.3,Jason Smith,/players/s/smithja02.html,240,Colorado State,84
2017-18,32,NOP,NBA,PF,3,0,12,3,12,0.25,0,0,0,3,12,0.25,0,0,0,9,3,12,0,0,0,0,9,6,Josh Smith,/players/s/smithjo03.html,225,None,81
2018-19,19,PHI,NBA,SG,6,2,111,4.5,11,0.412,1.9,5.2,0.375,2.6,5.8,0.444,1.9,2.6,0.75,1,3.2,4.2,3.2,0.6,0.6,1.9,2.6,13,Zhaire Smith,/players/s/smithzh01.html,205,Texas Tech,75
2019-20,20,PHI,NBA,SF,7,0,32,3.4,12.4,0.273,0,3.4,0,3.4,9,0.375,2.3,4.5,0.5,0,2.3,2.3,2.3,3.4,0,2.3,4.5,9,Zhaire Smith,/players/s/smithzh01.html,205,Texas Tech,75
2016-17,25,MIL,NBA,SG,80,80,2336,3.8,8.3,0.455,2.2,5.5,0.406,1.6,2.9,0.548,0.7,0.9,0.81,0.3,3.5,3.8,1.5,0.8,0.2,0.8,1.9,10.5,Tony Snell,/players/s/snellto01.html,213,New Mexico,78
2017-18,26,MIL,NBA,SG,75,59,2053,3.2,7.5,0.435,1.9,4.7,0.403,1.4,2.8,0.49,0.7,0.8,0.792,0.2,2.3,2.5,1.7,0.8,0.5,0.6,2,9,Tony Snell,/players/s/snellto01.html,213,New Mexico,78
2018-19,27,MIL,NBA,SF,74,12,1304,4.5,10,0.452,2.2,5.6,0.397,2.3,4.3,0.522,1,1.2,0.881,0.8,3.5,4.3,1.9,0.7,0.5,0.6,2.5,12.3,Tony Snell,/players/s/snellto01.html,213,New Mexico,78
2019-20,28,DET,NBA,SF,59,57,1641,3.7,8.4,0.445,2.2,5.6,0.402,1.5,2.8,0.531,0.7,0.7,1,0.2,2.2,2.4,2.8,0.7,0.3,0.7,2.2,10.4,Tony Snell,/players/s/snellto01.html,213,New Mexico,78
2020-21,29,ATL,NBA,SG,47,23,992,3.2,6.2,0.515,2.3,4,0.569,0.9,2.3,0.419,0.4,0.4,1,0.7,3.4,4.1,2.1,0.5,0.4,0.8,2.7,9,Tony Snell,/players/s/snellto01.html,213,New Mexico,78
2018-19,21,TOT,NBA,PF,14,3,148,6.1,11.4,0.532,0,0.7,0,6.1,10.7,0.568,1,2.9,0.333,3.6,8,11.7,1.2,2.2,1.9,2.2,5.6,13.1,Ray Spalding,/players/s/spaldra01.html,215,Louisville,82
2020-21,23,HOU,NBA,C,2,0,19,3.8,7.6,0.5,0,1.9,0,3.8,5.7,0.667,0,3.8,0,3.8,3.8,7.6,0,0,3.8,5.7,5.7,7.6,Ray Spalding,/players/s/spaldra01.html,215,Louisville,82
2016-17,29,LAC,NBA,C,82,2,1286,6.8,15.3,0.445,2.9,7.8,0.372,3.9,7.6,0.52,3.4,3.8,0.876,2.5,8,10.4,1.8,0.6,1.1,1.9,6.4,19.9,Marreese Speights,/players/s/speigma01.html,255,Florida,82
2017-18,30,ORL,NBA,C,52,3,675,7.4,18.6,0.395,4.6,12.4,0.369,2.8,6.2,0.448,2.1,2.9,0.727,1.1,6,7.1,2.1,0.4,1.2,2.1,5.7,21.4,Marreese Speights,/players/s/speigma01.html,255,Florida,82
2018-19,21,ATL,NBA,PF,46,11,805,4.4,10.9,0.402,2,5.7,0.344,2.4,5.2,0.466,1.4,2,0.711,3.2,5.5,8.7,2.1,1.2,1.1,1.4,3,12.2,Omari Spellman,/players/s/spellom01.html,245,Villanova,80
